consumer_id,region_id,node_id,start_date,end_date,consumer_id,transaction_date,transaction_type,transaction_amount,region_code,region_name,churn
328,3,3,2020-03-30,2021-12-31,328,2020-03-30,deposit,393.0,3,Australia,churned
328,3,1,2020-03-21,2020-03-29,328,2020-03-21,deposit,393.0,3,Australia,active
328,3,2,2020-03-20,2020-03-20,328,2020-03-20,deposit,393.0,3,Australia,active
328,3,2,2020-02-22,2020-03-19,328,2020-02-22,deposit,393.0,3,Australia,active
328,3,2,2020-02-15,2020-02-21,328,2020-02-15,deposit,393.0,3,Australia,active
328,3,4,2020-02-13,2020-02-14,328,2020-02-13,deposit,393.0,3,Australia,active
328,3,1,2020-01-22,2020-02-12,328,2020-01-22,deposit,393.0,3,Australia,active
407,3,4,2020-04-01,2021-12-31,407,2020-04-01,deposit,804.0,3,Australia,churned
407,3,5,2020-03-20,2020-03-31,407,2020-03-20,deposit,804.0,3,Australia,active
407,3,1,2020-03-05,2020-03-19,407,2020-03-05,deposit,804.0,3,Australia,active
407,3,1,2020-03-02,2020-03-04,407,2020-03-02,deposit,804.0,3,Australia,active
407,3,4,2020-02-22,2020-03-01,407,2020-02-22,deposit,804.0,3,Australia,active
407,3,2,2020-02-07,2020-02-21,407,2020-02-07,deposit,804.0,3,Australia,active
407,3,5,2020-01-14,2020-02-06,407,2020-01-14,deposit,804.0,3,Australia,active
351,3,4,2020-03-26,2021-12-31,351,2020-03-26,deposit,951.0,3,Australia,churned
351,3,1,2020-03-17,2020-03-25,351,2020-03-17,deposit,951.0,3,Australia,active
351,3,2,2020-02-22,2020-03-16,351,2020-02-22,deposit,951.0,3,Australia,active
351,3,4,2020-02-14,2020-02-21,351,2020-02-14,deposit,951.0,3,Australia,active
351,3,4,2020-01-27,2020-02-13,351,2020-01-27,deposit,951.0,3,Australia,active
351,3,4,2020-01-17,2020-01-26,351,2020-01-17,deposit,951.0,3,Australia,active
351,3,2,2020-01-03,2020-01-16,351,2020-01-03,deposit,951.0,3,Australia,active
458,4,1,2020-03-15,2021-12-31,458,2020-03-15,deposit,715.0,4,Asia,churned
458,4,5,2020-03-14,2020-03-14,458,2020-03-14,deposit,715.0,4,Asia,active
458,4,3,2020-03-02,2020-03-13,458,2020-03-02,deposit,715.0,4,Asia,active
458,4,2,2020-02-16,2020-03-01,458,2020-02-16,deposit,715.0,4,Asia,active
458,4,3,2020-01-27,2020-02-15,458,2020-01-27,deposit,715.0,4,Asia,active
458,4,1,2020-01-24,2020-01-26,458,2020-01-24,deposit,715.0,4,Asia,active
458,4,2,2020-01-04,2020-01-23,458,2020-01-04,deposit,715.0,4,Asia,active
339,2,1,2020-03-22,2021-12-31,339,2020-03-22,deposit,167.0,2,Europe,churned
339,2,2,2020-03-11,2020-03-21,339,2020-03-11,deposit,167.0,2,Europe,active
339,2,4,2020-02-21,2020-03-10,339,2020-02-21,deposit,167.0,2,Europe,active
339,2,4,2020-02-20,2020-02-20,339,2020-02-20,deposit,167.0,2,Europe,active
339,2,4,2020-02-09,2020-02-19,339,2020-02-09,deposit,167.0,2,Europe,active
339,2,3,2020-01-24,2020-02-08,339,2020-01-24,deposit,167.0,2,Europe,active
339,2,5,2020-01-10,2020-01-23,339,2020-01-10,deposit,167.0,2,Europe,active
496,3,4,2020-02-25,2021-12-31,496,2020-02-25,deposit,47.0,3,Australia,churned
496,3,4,2020-02-16,2020-02-24,496,2020-02-16,deposit,47.0,3,Australia,active
496,3,5,2020-02-10,2020-02-15,496,2020-02-10,deposit,47.0,3,Australia,active
496,3,2,2020-02-05,2020-02-09,496,2020-02-05,deposit,47.0,3,Australia,active
496,3,4,2020-01-18,2020-02-04,496,2020-01-18,deposit,47.0,3,Australia,active
496,3,2,2020-01-10,2020-01-17,496,2020-01-10,deposit,47.0,3,Australia,active
496,3,3,2020-01-06,2020-01-09,496,2020-01-06,deposit,47.0,3,Australia,active
291,5,4,2020-05-07,2021-12-31,291,2020-05-07,deposit,930.0,5,Africa,churned
291,5,3,2020-04-07,2020-05-06,291,2020-04-07,deposit,930.0,5,Africa,active
291,5,4,2020-04-05,2020-04-06,291,2020-04-05,deposit,930.0,5,Africa,active
291,5,1,2020-03-07,2020-04-04,291,2020-03-07,deposit,930.0,5,Africa,active
291,5,1,2020-02-18,2020-03-06,291,2020-02-18,deposit,930.0,5,Africa,active
291,5,5,2020-02-02,2020-02-17,291,2020-02-02,deposit,930.0,5,Africa,active
291,5,5,2020-01-20,2020-02-01,291,2020-01-20,deposit,930.0,5,Africa,active
50,2,4,2020-04-22,2021-12-31,50,2020-04-22,deposit,899.0,2,Europe,churned
50,2,4,2020-04-01,2020-04-21,50,2020-04-01,deposit,899.0,2,Europe,active
50,2,5,2020-03-28,2020-03-31,50,2020-03-28,deposit,899.0,2,Europe,active
50,2,1,2020-03-08,2020-03-27,50,2020-03-08,deposit,899.0,2,Europe,active
50,2,5,2020-02-26,2020-03-07,50,2020-02-26,deposit,899.0,2,Europe,active
50,2,4,2020-02-07,2020-02-25,50,2020-02-07,deposit,899.0,2,Europe,active
50,2,5,2020-01-29,2020-02-06,50,2020-01-29,deposit,899.0,2,Europe,active
265,1,4,2020-03-29,2021-12-31,265,2020-03-29,deposit,699.0,1,United States,churned
265,1,1,2020-03-28,2020-03-28,265,2020-03-28,deposit,699.0,1,United States,active
265,1,2,2020-03-14,2020-03-27,265,2020-03-14,deposit,699.0,1,United States,active
265,1,1,2020-02-27,2020-03-13,265,2020-02-27,deposit,699.0,1,United States,active
265,1,5,2020-02-24,2020-02-26,265,2020-02-24,deposit,699.0,1,United States,active
265,1,3,2020-01-29,2020-02-23,265,2020-01-29,deposit,699.0,1,United States,active
265,1,2,2020-01-08,2020-01-28,265,2020-01-08,deposit,699.0,1,United States,active
266,3,4,2020-05-21,2021-12-31,266,2020-05-21,deposit,651.0,3,Australia,churned
266,3,3,2020-04-26,2020-05-20,266,2020-04-26,deposit,651.0,3,Australia,active
266,3,2,2020-03-31,2020-04-25,266,2020-03-31,deposit,651.0,3,Australia,active
266,3,4,2020-03-12,2020-03-30,266,2020-03-12,deposit,651.0,3,Australia,active
266,3,1,2020-03-06,2020-03-11,266,2020-03-06,deposit,651.0,3,Australia,active
266,3,4,2020-02-05,2020-03-05,266,2020-02-05,deposit,651.0,3,Australia,active
266,3,3,2020-01-17,2020-02-04,266,2020-01-17,deposit,651.0,3,Australia,active
93,4,5,2020-04-04,2021-12-31,93,2020-04-04,deposit,557.0,4,Asia,churned
93,4,4,2020-03-29,2020-04-03,93,2020-03-29,deposit,557.0,4,Asia,active
93,4,2,2020-03-24,2020-03-28,93,2020-03-24,deposit,557.0,4,Asia,active
93,4,3,2020-02-27,2020-03-23,93,2020-02-27,deposit,557.0,4,Asia,active
93,4,4,2020-01-29,2020-02-26,93,2020-01-29,deposit,557.0,4,Asia,active
93,4,2,2020-01-22,2020-01-28,93,2020-01-22,deposit,557.0,4,Asia,active
93,4,1,2020-01-11,2020-01-21,93,2020-01-11,deposit,557.0,4,Asia,active
1,3,2,2020-03-17,2020-03-17,1,2020-03-17,deposit,312.0,3,Australia,active
1,3,2,2020-02-19,2020-03-16,1,2020-02-19,deposit,312.0,3,Australia,active
1,3,3,2020-01-29,2020-02-18,1,2020-01-29,deposit,312.0,3,Australia,active
1,3,5,2020-01-17,2020-01-28,1,2020-01-17,deposit,312.0,3,Australia,active
1,3,2,2020-01-15,2020-01-16,1,2020-01-15,deposit,312.0,3,Australia,active
1,3,4,2020-01-04,2020-01-14,1,2020-01-04,deposit,312.0,3,Australia,active
1,3,4,2020-01-02,2020-01-03,1,2020-01-02,deposit,312.0,3,Australia,active
267,3,5,2020-04-16,2021-12-31,267,2020-04-16,deposit,31.0,3,Australia,churned
267,3,3,2020-04-04,2020-04-15,267,2020-04-04,deposit,31.0,3,Australia,active
267,3,3,2020-03-17,2020-04-03,267,2020-03-17,deposit,31.0,3,Australia,active
267,3,3,2020-03-02,2020-03-16,267,2020-03-02,deposit,31.0,3,Australia,active
267,3,3,2020-02-07,2020-03-01,267,2020-02-07,deposit,31.0,3,Australia,active
267,3,5,2020-01-25,2020-02-06,267,2020-01-25,deposit,31.0,3,Australia,active
267,3,4,2020-01-19,2020-01-24,267,2020-01-19,deposit,31.0,3,Australia,active
366,2,3,2020-05-17,2021-12-31,366,2020-05-17,deposit,965.0,2,Europe,churned
366,2,4,2020-05-09,2020-05-16,366,2020-05-09,deposit,965.0,2,Europe,active
366,2,4,2020-04-20,2020-05-08,366,2020-04-20,deposit,965.0,2,Europe,active
366,2,1,2020-03-27,2020-04-19,366,2020-03-27,deposit,965.0,2,Europe,active
366,2,2,2020-03-03,2020-03-26,366,2020-03-03,deposit,965.0,2,Europe,active
366,2,4,2020-02-11,2020-03-02,366,2020-02-11,deposit,965.0,2,Europe,active
366,2,4,2020-01-21,2020-02-10,366,2020-01-21,deposit,965.0,2,Europe,active
92,3,1,2020-04-18,2021-12-31,92,2020-04-18,deposit,985.0,3,Australia,churned
92,3,5,2020-03-30,2020-04-17,92,2020-03-30,deposit,985.0,3,Australia,active
92,3,5,2020-03-15,2020-03-29,92,2020-03-15,deposit,985.0,3,Australia,active
92,3,4,2020-03-04,2020-03-14,92,2020-03-04,deposit,985.0,3,Australia,active
92,3,4,2020-02-17,2020-03-03,92,2020-02-17,deposit,985.0,3,Australia,active
92,3,2,2020-01-30,2020-02-16,92,2020-01-30,deposit,985.0,3,Australia,active
92,3,3,2020-01-05,2020-01-29,92,2020-01-05,deposit,985.0,3,Australia,active
89,5,4,2020-04-17,2021-12-31,89,2020-04-17,deposit,210.0,5,Africa,churned
89,5,1,2020-03-31,2020-04-16,89,2020-03-31,deposit,210.0,5,Africa,active
89,5,4,2020-03-10,2020-03-30,89,2020-03-10,deposit,210.0,5,Africa,active
89,5,3,2020-03-05,2020-03-09,89,2020-03-05,deposit,210.0,5,Africa,active
89,5,2,2020-02-15,2020-03-04,89,2020-02-15,deposit,210.0,5,Africa,active
89,5,2,2020-02-03,2020-02-14,89,2020-02-03,deposit,210.0,5,Africa,active
89,5,2,2020-01-25,2020-02-02,89,2020-01-25,deposit,210.0,5,Africa,active
129,3,2,2020-05-25,2021-12-31,129,2020-05-25,deposit,568.0,3,Australia,churned
129,3,4,2020-05-18,2020-05-24,129,2020-05-18,deposit,568.0,3,Australia,active
129,3,3,2020-04-24,2020-05-17,129,2020-04-24,deposit,568.0,3,Australia,active
129,3,5,2020-03-25,2020-04-23,129,2020-03-25,deposit,568.0,3,Australia,active
129,3,5,2020-03-12,2020-03-24,129,2020-03-12,deposit,568.0,3,Australia,active
129,3,2,2020-02-11,2020-03-11,129,2020-02-11,deposit,568.0,3,Australia,active
129,3,1,2020-01-12,2020-02-10,129,2020-01-12,deposit,568.0,3,Australia,active
198,3,1,2020-04-16,2021-12-31,198,2020-04-16,deposit,571.0,3,Australia,churned
198,3,3,2020-04-13,2020-04-15,198,2020-04-13,deposit,571.0,3,Australia,active
198,3,2,2020-03-28,2020-04-12,198,2020-03-28,deposit,571.0,3,Australia,active
198,3,3,2020-03-18,2020-03-27,198,2020-03-18,deposit,571.0,3,Australia,active
198,3,1,2020-02-23,2020-03-17,198,2020-02-23,deposit,571.0,3,Australia,active
198,3,1,2020-02-09,2020-02-22,198,2020-02-09,deposit,571.0,3,Australia,active
198,3,1,2020-01-17,2020-02-08,198,2020-01-17,deposit,571.0,3,Australia,active
26,3,3,2020-05-12,2021-12-31,26,2020-05-12,deposit,878.0,3,Australia,churned
26,3,3,2020-04-12,2020-05-11,26,2020-04-12,deposit,878.0,3,Australia,active
26,3,3,2020-04-01,2020-04-11,26,2020-04-01,deposit,878.0,3,Australia,active
26,3,3,2020-03-09,2020-03-31,26,2020-03-09,deposit,878.0,3,Australia,active
26,3,1,2020-02-18,2020-03-08,26,2020-02-18,deposit,878.0,3,Australia,active
26,3,3,2020-01-26,2020-02-17,26,2020-01-26,deposit,878.0,3,Australia,active
26,3,3,2020-01-17,2020-01-25,26,2020-01-17,deposit,878.0,3,Australia,active
104,4,1,2020-04-14,2021-12-31,104,2020-04-14,deposit,989.0,4,Asia,churned
104,4,5,2020-03-27,2020-04-13,104,2020-03-27,deposit,989.0,4,Asia,active
104,4,3,2020-03-21,2020-03-26,104,2020-03-21,deposit,989.0,4,Asia,active
104,4,3,2020-03-17,2020-03-20,104,2020-03-17,deposit,989.0,4,Asia,active
104,4,2,2020-02-25,2020-03-16,104,2020-02-25,deposit,989.0,4,Asia,active
104,4,3,2020-02-13,2020-02-24,104,2020-02-13,deposit,989.0,4,Asia,active
104,4,4,2020-01-25,2020-02-12,104,2020-01-25,deposit,989.0,4,Asia,active
466,1,4,2020-03-29,2021-12-31,466,2020-03-29,deposit,80.0,1,United States,churned
466,1,2,2020-03-11,2020-03-28,466,2020-03-11,deposit,80.0,1,United States,active
466,1,1,2020-03-03,2020-03-10,466,2020-03-03,deposit,80.0,1,United States,active
466,1,4,2020-02-09,2020-03-02,466,2020-02-09,deposit,80.0,1,United States,active
466,1,1,2020-02-06,2020-02-08,466,2020-02-06,deposit,80.0,1,United States,active
466,1,4,2020-01-27,2020-02-05,466,2020-01-27,deposit,80.0,1,United States,active
466,1,5,2020-01-17,2020-01-26,466,2020-01-17,deposit,80.0,1,United States,active
454,2,3,2020-05-22,2021-12-31,454,2020-05-22,deposit,603.0,2,Europe,churned
454,2,5,2020-04-24,2020-05-21,454,2020-04-24,deposit,603.0,2,Europe,active
454,2,1,2020-04-06,2020-04-23,454,2020-04-06,deposit,603.0,2,Europe,active
454,2,5,2020-03-10,2020-04-05,454,2020-03-10,deposit,603.0,2,Europe,active
454,2,5,2020-02-09,2020-03-09,454,2020-02-09,deposit,603.0,2,Europe,active
454,2,3,2020-02-07,2020-02-08,454,2020-02-07,deposit,603.0,2,Europe,active
454,2,3,2020-01-08,2020-02-06,454,2020-01-08,deposit,603.0,2,Europe,active
117,5,5,2020-04-27,2021-12-31,117,2020-04-27,deposit,5.0,5,Africa,churned
117,5,4,2020-04-09,2020-04-26,117,2020-04-09,deposit,5.0,5,Africa,active
117,5,4,2020-04-02,2020-04-08,117,2020-04-02,deposit,5.0,5,Africa,active
117,5,4,2020-03-03,2020-04-01,117,2020-03-03,deposit,5.0,5,Africa,active
117,5,2,2020-02-02,2020-03-02,117,2020-02-02,deposit,5.0,5,Africa,active
117,5,4,2020-01-25,2020-02-01,117,2020-01-25,deposit,5.0,5,Africa,active
117,5,1,2020-01-15,2020-01-24,117,2020-01-15,deposit,5.0,5,Africa,active
46,1,4,2020-04-22,2021-12-31,46,2020-04-22,deposit,356.0,1,United States,churned
46,1,4,2020-04-17,2020-04-21,46,2020-04-17,deposit,356.0,1,United States,active
46,1,2,2020-04-13,2020-04-16,46,2020-04-13,deposit,356.0,1,United States,active
46,1,5,2020-03-16,2020-04-12,46,2020-03-16,deposit,356.0,1,United States,active
46,1,2,2020-02-17,2020-03-15,46,2020-02-17,deposit,356.0,1,United States,active
46,1,1,2020-01-27,2020-02-16,46,2020-01-27,deposit,356.0,1,United States,active
46,1,4,2020-01-23,2020-01-26,46,2020-01-23,deposit,356.0,1,United States,active
96,3,3,2020-04-24,2021-12-31,96,2020-04-24,deposit,753.0,3,Australia,churned
96,3,3,2020-04-18,2020-04-23,96,2020-04-18,deposit,753.0,3,Australia,active
96,3,2,2020-03-22,2020-04-17,96,2020-03-22,deposit,753.0,3,Australia,active
96,3,4,2020-02-26,2020-03-21,96,2020-02-26,deposit,753.0,3,Australia,active
96,3,5,2020-02-04,2020-02-25,96,2020-02-04,deposit,753.0,3,Australia,active
96,3,2,2020-01-21,2020-02-03,96,2020-01-21,deposit,753.0,3,Australia,active
96,3,1,2020-01-03,2020-01-20,96,2020-01-03,deposit,753.0,3,Australia,active
199,2,3,2020-04-11,2021-12-31,199,2020-04-11,deposit,530.0,2,Europe,churned
199,2,5,2020-03-22,2020-04-10,199,2020-03-22,deposit,530.0,2,Europe,active
199,2,3,2020-03-20,2020-03-21,199,2020-03-20,deposit,530.0,2,Europe,active
199,2,5,2020-03-10,2020-03-19,199,2020-03-10,deposit,530.0,2,Europe,active
199,2,5,2020-02-18,2020-03-09,199,2020-02-18,deposit,530.0,2,Europe,active
199,2,1,2020-01-31,2020-02-17,199,2020-01-31,deposit,530.0,2,Europe,active
199,2,4,2020-01-20,2020-01-30,199,2020-01-20,deposit,530.0,2,Europe,active
55,5,5,2020-04-17,2021-12-31,55,2020-04-17,deposit,380.0,5,Africa,churned
55,5,3,2020-04-13,2020-04-16,55,2020-04-13,deposit,380.0,5,Africa,active
55,5,3,2020-03-17,2020-04-12,55,2020-03-17,deposit,380.0,5,Africa,active
55,5,1,2020-03-15,2020-03-16,55,2020-03-15,deposit,380.0,5,Africa,active
55,5,2,2020-02-19,2020-03-14,55,2020-02-19,deposit,380.0,5,Africa,active
55,5,5,2020-02-08,2020-02-18,55,2020-02-08,deposit,380.0,5,Africa,active
55,5,5,2020-01-25,2020-02-07,55,2020-01-25,deposit,380.0,5,Africa,active
443,2,4,2020-04-15,2021-12-31,443,2020-04-15,deposit,760.0,2,Europe,churned
443,2,4,2020-04-12,2020-04-14,443,2020-04-12,deposit,760.0,2,Europe,active
443,2,5,2020-03-31,2020-04-11,443,2020-03-31,deposit,760.0,2,Europe,active
443,2,5,2020-03-11,2020-03-30,443,2020-03-11,deposit,760.0,2,Europe,active
443,2,1,2020-02-12,2020-03-10,443,2020-02-12,deposit,760.0,2,Europe,active
443,2,3,2020-02-07,2020-02-11,443,2020-02-07,deposit,760.0,2,Europe,active
443,2,3,2020-01-28,2020-02-06,443,2020-01-28,deposit,760.0,2,Europe,active
317,2,3,2020-04-25,2021-12-31,317,2020-04-25,deposit,869.0,2,Europe,churned
317,2,2,2020-04-11,2020-04-24,317,2020-04-11,deposit,869.0,2,Europe,active
317,2,5,2020-03-23,2020-04-10,317,2020-03-23,deposit,869.0,2,Europe,active
317,2,1,2020-03-01,2020-03-22,317,2020-03-01,deposit,869.0,2,Europe,active
317,2,3,2020-02-12,2020-02-29,317,2020-02-12,deposit,869.0,2,Europe,active
317,2,3,2020-01-23,2020-02-11,317,2020-01-23,deposit,869.0,2,Europe,active
317,2,1,2020-01-11,2020-01-22,317,2020-01-11,deposit,869.0,2,Europe,active
52,5,4,2020-04-17,2021-12-31,52,2020-04-17,deposit,908.0,5,Africa,churned
52,5,5,2020-04-09,2020-04-16,52,2020-04-09,deposit,908.0,5,Africa,active
52,5,4,2020-03-23,2020-04-08,52,2020-03-23,deposit,908.0,5,Africa,active
52,5,1,2020-03-01,2020-03-22,52,2020-03-01,deposit,908.0,5,Africa,active
52,5,3,2020-02-03,2020-02-29,52,2020-02-03,deposit,908.0,5,Africa,active
52,5,2,2020-01-27,2020-02-02,52,2020-01-27,deposit,908.0,5,Africa,active
52,5,2,2020-01-12,2020-01-26,52,2020-01-12,deposit,908.0,5,Africa,active
249,5,3,2020-04-28,2021-12-31,249,2020-04-28,deposit,336.0,5,Africa,churned
249,5,1,2020-04-02,2020-04-27,249,2020-04-02,deposit,336.0,5,Africa,active
249,5,1,2020-03-27,2020-04-01,249,2020-03-27,deposit,336.0,5,Africa,active
249,5,5,2020-03-09,2020-03-26,249,2020-03-09,deposit,336.0,5,Africa,active
249,5,1,2020-02-23,2020-03-08,249,2020-02-23,deposit,336.0,5,Africa,active
249,5,5,2020-02-10,2020-02-22,249,2020-02-10,deposit,336.0,5,Africa,active
249,5,3,2020-01-14,2020-02-09,249,2020-01-14,deposit,336.0,5,Africa,active
122,2,2,2020-04-18,2021-12-31,122,2020-04-18,deposit,397.0,2,Europe,churned
122,2,3,2020-03-24,2020-04-17,122,2020-03-24,deposit,397.0,2,Europe,active
122,2,1,2020-03-07,2020-03-23,122,2020-03-07,deposit,397.0,2,Europe,active
122,2,5,2020-02-24,2020-03-06,122,2020-02-24,deposit,397.0,2,Europe,active
122,2,5,2020-02-03,2020-02-23,122,2020-02-03,deposit,397.0,2,Europe,active
122,2,4,2020-02-02,2020-02-02,122,2020-02-02,deposit,397.0,2,Europe,active
122,2,3,2020-01-29,2020-02-01,122,2020-01-29,deposit,397.0,2,Europe,active
59,3,5,2020-05-01,2021-12-31,59,2020-05-01,deposit,924.0,3,Australia,churned
59,3,5,2020-04-05,2020-04-30,59,2020-04-05,deposit,924.0,3,Australia,active
59,3,3,2020-03-10,2020-04-04,59,2020-03-10,deposit,924.0,3,Australia,active
59,3,3,2020-03-05,2020-03-09,59,2020-03-05,deposit,924.0,3,Australia,active
59,3,3,2020-03-04,2020-03-04,59,2020-03-04,deposit,924.0,3,Australia,active
59,3,5,2020-02-04,2020-03-03,59,2020-02-04,deposit,924.0,3,Australia,active
59,3,1,2020-01-20,2020-02-03,59,2020-01-20,deposit,924.0,3,Australia,active
36,2,4,2020-04-18,2021-12-31,36,2020-04-18,deposit,149.0,2,Europe,churned
36,2,1,2020-04-17,2020-04-17,36,2020-04-17,deposit,149.0,2,Europe,active
36,2,4,2020-04-02,2020-04-16,36,2020-04-02,deposit,149.0,2,Europe,active
36,2,2,2020-03-20,2020-04-01,36,2020-03-20,deposit,149.0,2,Europe,active
36,2,4,2020-02-26,2020-03-19,36,2020-02-26,deposit,149.0,2,Europe,active
36,2,1,2020-02-20,2020-02-25,36,2020-02-20,deposit,149.0,2,Europe,active
36,2,3,2020-01-30,2020-02-19,36,2020-01-30,deposit,149.0,2,Europe,active
74,5,4,2020-05-03,2021-12-31,74,2020-05-03,deposit,229.0,5,Africa,churned
74,5,3,2020-04-04,2020-05-02,74,2020-04-04,deposit,229.0,5,Africa,active
74,5,2,2020-03-22,2020-04-03,74,2020-03-22,deposit,229.0,5,Africa,active
74,5,4,2020-03-09,2020-03-21,74,2020-03-09,deposit,229.0,5,Africa,active
74,5,4,2020-02-13,2020-03-08,74,2020-02-13,deposit,229.0,5,Africa,active
74,5,1,2020-02-07,2020-02-12,74,2020-02-07,deposit,229.0,5,Africa,active
74,5,1,2020-01-13,2020-02-06,74,2020-01-13,deposit,229.0,5,Africa,active
238,4,5,2020-03-26,2021-12-31,238,2020-03-26,deposit,896.0,4,Asia,churned
238,4,1,2020-03-14,2020-03-25,238,2020-03-14,deposit,896.0,4,Asia,active
238,4,2,2020-02-27,2020-03-13,238,2020-02-27,deposit,896.0,4,Asia,active
238,4,3,2020-02-20,2020-02-26,238,2020-02-20,deposit,896.0,4,Asia,active
238,4,4,2020-02-16,2020-02-19,238,2020-02-16,deposit,896.0,4,Asia,active
238,4,4,2020-02-07,2020-02-15,238,2020-02-07,deposit,896.0,4,Asia,active
238,4,4,2020-01-18,2020-02-06,238,2020-01-18,deposit,896.0,4,Asia,active
334,2,5,2020-05-25,2021-12-31,334,2020-05-25,deposit,933.0,2,Europe,churned
334,2,5,2020-04-25,2020-05-24,334,2020-04-25,deposit,933.0,2,Europe,active
334,2,3,2020-03-29,2020-04-24,334,2020-03-29,deposit,933.0,2,Europe,active
334,2,5,2020-03-15,2020-03-28,334,2020-03-15,deposit,933.0,2,Europe,active
334,2,1,2020-02-29,2020-03-14,334,2020-02-29,deposit,933.0,2,Europe,active
334,2,2,2020-01-30,2020-02-28,334,2020-01-30,deposit,933.0,2,Europe,active
334,2,5,2020-01-15,2020-01-29,334,2020-01-15,deposit,933.0,2,Europe,active
143,5,3,2020-04-19,2021-12-31,143,2020-04-19,deposit,807.0,5,Africa,churned
143,5,3,2020-04-17,2020-04-18,143,2020-04-17,deposit,807.0,5,Africa,active
143,5,4,2020-04-10,2020-04-16,143,2020-04-10,deposit,807.0,5,Africa,active
143,5,5,2020-03-14,2020-04-09,143,2020-03-14,deposit,807.0,5,Africa,active
143,5,2,2020-02-18,2020-03-13,143,2020-02-18,deposit,807.0,5,Africa,active
143,5,1,2020-02-06,2020-02-17,143,2020-02-06,deposit,807.0,5,Africa,active
143,5,5,2020-01-29,2020-02-05,143,2020-01-29,deposit,807.0,5,Africa,active
406,5,2,2020-04-18,2021-12-31,406,2020-04-18,deposit,795.0,5,Africa,churned
406,5,2,2020-04-06,2020-04-17,406,2020-04-06,deposit,795.0,5,Africa,active
406,5,2,2020-03-14,2020-04-05,406,2020-03-14,deposit,795.0,5,Africa,active
406,5,4,2020-02-22,2020-03-13,406,2020-02-22,deposit,795.0,5,Africa,active
406,5,2,2020-02-04,2020-02-21,406,2020-02-04,deposit,795.0,5,Africa,active
406,5,5,2020-02-03,2020-02-03,406,2020-02-03,deposit,795.0,5,Africa,active
406,5,1,2020-01-26,2020-02-02,406,2020-01-26,deposit,795.0,5,Africa,active
465,4,2,2020-03-27,2021-12-31,465,2020-03-27,deposit,955.0,4,Asia,churned
465,4,3,2020-03-13,2020-03-26,465,2020-03-13,deposit,955.0,4,Asia,active
465,4,4,2020-03-12,2020-03-12,465,2020-03-12,deposit,955.0,4,Asia,active
465,4,2,2020-03-01,2020-03-11,465,2020-03-01,deposit,955.0,4,Asia,active
465,4,5,2020-02-20,2020-02-29,465,2020-02-20,deposit,955.0,4,Asia,active
465,4,4,2020-02-06,2020-02-19,465,2020-02-06,deposit,955.0,4,Asia,active
465,4,1,2020-01-28,2020-02-05,465,2020-01-28,deposit,955.0,4,Asia,active
230,3,3,2020-04-28,2021-12-31,230,2020-04-28,deposit,675.0,3,Australia,churned
230,3,1,2020-04-26,2020-04-27,230,2020-04-26,deposit,675.0,3,Australia,active
230,3,4,2020-04-10,2020-04-25,230,2020-04-10,deposit,675.0,3,Australia,active
230,3,2,2020-03-17,2020-04-09,230,2020-03-17,deposit,675.0,3,Australia,active
230,3,3,2020-03-07,2020-03-16,230,2020-03-07,deposit,675.0,3,Australia,active
